Asset_Code,Descr,LocDesc,FeatureCode,Condition,Inspected,Status,Quantity,Age,Material,Other,Comments,Area,Department,Division,PersResp,Install yr,Useful Life,Estimated RUL,RplmtCst,ConditionBasis,ResidValue,DispDate,Risk,CnsqOfFail,DatLastAss,FollowUp,EditTag,Record Drawing,Replacement Year,CostLookup,Replace1,Replace2, Replace3, Replace4,Cost Factor,Unit Cost,Edit Tag
LO-TRN-SGN-TFSP-00022,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00023,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00024,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00025,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00026,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00027,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00028,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00029,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00030,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00031,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00032,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00033,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00034,Sign Post,,TFSP,2.0,,active,1.0,,,,,,,,,,40.0,27.0,697.5,Detailed,,,,,,,,,,TFSP,2047.0,2087.0,2127.0,2167.0,,697.5,Original
LO-TRN-SGN-TFSP-00035,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00036,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00037,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00038,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00039,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00040,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00041,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00042,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00043,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00044,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00045,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00046,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00047,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00048,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00049,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00050,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00051,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00052,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00053,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00054,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00055,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00056,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00057,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00058,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00059,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00060,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00061,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00062,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00063,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00064,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00065,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00066,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00067,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00068,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00069,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00070,Sign Post,,TFSP,2.0,,active,1.0,,,,,,,,,,40.0,27.0,697.5,Detailed,,,,,,,,,,TFSP,2047.0,2087.0,2127.0,2167.0,,697.5,Original
LO-TRN-SGN-TFSP-00071,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00072,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00073,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00074,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00075,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00076,Sign Post,,TFSP,2.0,,active,1.0,,,,,,,,,,40.0,27.0,697.5,Detailed,,,,,,,,,,TFSP,2047.0,2087.0,2127.0,2167.0,,697.5,Original
LO-TRN-SGN-TFSP-00077,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00078,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00079,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00080,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00081,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00082,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00083,Sign Post,,TFSP,2.0,,active,1.0,,,,,,,,,,40.0,27.0,697.5,Detailed,,,,,,,,,,TFSP,2047.0,2087.0,2127.0,2167.0,,697.5,Original
LO-TRN-SGN-TFSP-00084,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00085,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00086,Sign Post,,TFSP,2.0,,active,1.0,,,,,,,,,,40.0,27.0,697.5,Detailed,,,,,,,,,,TFSP,2047.0,2087.0,2127.0,2167.0,,697.5,Original
LO-TRN-SGN-TFSP-00087,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00088,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00089,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-TRN-SGN-TFSP-00090,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00091,Sign Post,,TFSP,3.0,,active,1.0,,,,,,,,,,40.0,20.0,697.5,Detailed,,,,,,,,,,TFSP,2040.0,2080.0,2120.0,2160.0,,697.5,Original
LO-TRN-SGN-TFSP-00092,Sign Post,,TFSP,4.0,,active,1.0,,,,,,,,,,40.0,13.0,697.5,Detailed,,,,,,,,,,TFSP,2033.0,2073.0,2113.0,2153.0,,697.5,Original
LO-WWC-GPWW-GRVPSA-00001,Gravity Pipe,,GRVPSA,4.0,,active,16.0,,PVC,,,,,,,,80.0,26.0,11160.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00002,Gravity Pipe,,GRVPSA,4.0,,active,65.0,,PVC,,,,,,,,80.0,26.0,45337.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00003,Gravity Pipe,,GRVPSA,4.0,,active,79.0,,PVC,,,,,,,,80.0,26.0,55102.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00004,Gravity Pipe,,GRVPSA,4.0,,active,24.0,,PVC,,,,,,,,80.0,26.0,16740.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00005,Gravity Pipe,,GRVPSA,4.0,,active,72.0,,PVC,,,,,,,,80.0,26.0,50220.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00006,Gravity Pipe,,GRVPSA,4.0,,active,3.0,,PVC,,,,,,,,80.0,26.0,2092.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00007,Gravity Pipe,,GRVPSA,4.0,,active,11.0,,PVC,,,,,,,,80.0,26.0,7672.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00008,Gravity Pipe,,GRVPSA,4.0,,active,62.0,,PVC,,,,,,,,80.0,26.0,43245.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00009,Gravity Pipe,,GRVPSA,4.0,,active,92.0,,PVC,,,,,,,,80.0,26.0,64170.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00010,Gravity Pipe,,GRVPSA,4.0,,active,95.0,,PVC,,,,,,,,80.0,26.0,66262.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00011,Gravity Pipe,,GRVPSA,4.0,,active,138.0,,PVC,,,,,,,,80.0,26.0,96255.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00012,Gravity Pipe,,GRVPSA,4.0,,active,67.0,,PVC,,,,,,,,80.0,26.0,46732.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00013,Gravity Pipe,,GRVPSA,4.0,,active,16.0,,PVC,,,,,,,,80.0,26.0,11160.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00014,Gravity Pipe,,GRVPSA,4.0,,active,6.0,,PVC,,,,,,,,80.0,26.0,4185.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00015,Gravity Pipe,,GRVPSA,4.0,,active,69.0,,PVC,,,,,,,,80.0,26.0,48127.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00016,Gravity Pipe,,GRVPSA,4.0,,active,66.0,,PVC,,,,,,,,80.0,26.0,46035.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00017,Gravity Pipe,,GRVPSA,4.0,,active,17.0,,PVC,,,,,,,,80.0,26.0,13175.0,Detailed,,,,,,,,,,GRVPSA250,2046.0,2126.0,2206.0,2286.0,250.0,775.0,Original
LO-WWC-GPWW-GRVPSA-00018,Gravity Pipe,,GRVPSA,4.0,,active,28.0,,PVC,,,,,,,,80.0,26.0,21700.0,Detailed,,,,,,,,,,GRVPSA250,2046.0,2126.0,2206.0,2286.0,250.0,775.0,Original
LO-WWC-GPWW-GRVPSA-00019,Gravity Pipe,,GRVPSA,4.0,,active,88.0,,PVC,,,,,,,,80.0,26.0,68200.0,Detailed,,,,,,,,,,GRVPSA250,2046.0,2126.0,2206.0,2286.0,250.0,775.0,Original
LO-WWC-GPWW-GRVPSA-00020,Gravity Pipe,,GRVPSA,4.0,,active,63.0,,PVC,,,,,,,,80.0,26.0,48825.0,Detailed,,,,,,,,,,GRVPSA250,2046.0,2126.0,2206.0,2286.0,250.0,775.0,Original
LO-WWC-GPWW-GRVPSA-00021,Gravity Pipe,,GRVPSA,4.0,,active,80.0,,PVC,,,,,,,,80.0,26.0,55800.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00022,Gravity Pipe,,GRVPSA,4.0,,active,109.0,,PVC,,,,,,,,80.0,26.0,76027.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00023,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00024,Gravity Pipe,,GRVPSA,4.0,,active,47.0,,PVC,,,,,,,,80.0,26.0,32782.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00025,Gravity Pipe,,GRVPSA,4.0,,active,93.0,,PVC,,,,,,,,80.0,26.0,64867.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00026,Gravity Pipe,,GRVPSA,4.0,,active,69.0,,PVC,,,,,,,,80.0,26.0,48127.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00027,Gravity Pipe,,GRVPSA,4.0,,active,75.0,,PVC,,,,,,,,80.0,26.0,52312.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00028,Gravity Pipe,,GRVPSA,4.0,,active,58.0,,PVC,,,,,,,,80.0,26.0,40455.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00029,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00030,Gravity Pipe,,GRVPSA,4.0,,active,92.0,,PVC,,,,,,,,80.0,26.0,64170.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00031,Gravity Pipe,,GRVPSA,4.0,,active,83.0,,PVC,,,,,,,,80.0,26.0,57892.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00032,Gravity Pipe,,GRVPSA,4.0,,active,72.0,,PVC,,,,,,,,80.0,26.0,50220.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00033,Gravity Pipe,,GRVPSA,4.0,,active,92.0,,PVC,,,,,,,,80.0,26.0,64170.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00034,Gravity Pipe,,GRVPSA,4.0,,active,93.0,,PVC,,,,,,,,80.0,26.0,64867.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00035,Gravity Pipe,,GRVPSA,4.0,,active,81.0,,PVC,,,,,,,,80.0,26.0,56497.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00036,Gravity Pipe,,GRVPSA,4.0,,active,75.0,,PVC,,,,,,,,80.0,26.0,52312.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00037,Gravity Pipe,,GRVPSA,4.0,,active,55.0,,PVC,,,,,,,,80.0,26.0,38362.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00038,Gravity Pipe,,GRVPSA,4.0,,active,39.0,,PVC,,,,,,,,80.0,26.0,27202.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00039,Gravity Pipe,,GRVPSA,4.0,,active,3.0,,PVC,,,,,,,,80.0,26.0,2092.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00040,Gravity Pipe,,GRVPSA,4.0,,active,14.0,,PVC,,,,,,,,80.0,26.0,9765.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00041,Gravity Pipe,,GRVPSA,4.0,,active,99.0,,PVC,,,,,,,,80.0,26.0,69052.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00042,Gravity Pipe,,GRVPSA,4.0,,active,91.0,,PVC,,,,,,,,80.0,26.0,63472.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00043,Gravity Pipe,,GRVPSA,4.0,,active,40.0,,PVC,,,,,,,,80.0,26.0,27900.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00044,Gravity Pipe,,GRVPSA,4.0,,active,81.0,,PVC,,,,,,,,80.0,26.0,56497.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00045,Gravity Pipe,,GRVPSA,4.0,,active,42.0,,PVC,,,,,,,,80.0,26.0,29295.0,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
LO-WWC-GPWW-GRVPSA-00046,Gravity Pipe,,GRVPSA,4.0,,active,97.0,,PVC,,,,,,,,80.0,26.0,67657.5,Detailed,,,,,,,,,,GRVPSA200,2046.0,2126.0,2206.0,2286.0,200.0,697.5,Original
